has_left,business_travel,department,education,education_field,employee_id,job_level,job_role,monthly_income,percent_salary_hike,total_working_years,training_times_last_year,years_at_company,years_since_last_promotion,years_with_curr_manager,environment_satisfaction,job_satisfaction,work_life_balance,job_involvement,performance_rating,avg_hours_per_day,std_hours_daily,std_hours_monthly,total_days_worked,overtime_ratio
0,1,Sales,3,Medical,1189,1,LabTech,62320,13,8,3,8,1,7,4,3,3,3,3,7.3836256038647345,0.2935540269089892,0.0579187267876797,230,0.0217391304347826
0,0,Sales,1,Medical,1190,1,HR,132470,14,15,3,15,11,11,4,4,2,3,3,7.675329936923824,0.2747413321922906,0.0462262754633762,229,0.1441048034934497
0,1,R&D,5,Medical,1191,1,HealthRep,40810,13,14,3,5,0,4,3,2,3,3,3,7.091824074074073,0.2887367152612909,0.0874734273801176,240,0.0041666666666666
0,1,Sales,4,LifeSci,1192,2,Scientist,57690,11,4,3,4,1,2,4,1,3,3,3,6.725276595744681,0.2990221386572655,0.0928337615244434,235,0.0
0,1,R&D,3,Medical,1193,2,HealthRep,23940,16,9,3,9,1,7,3,4,3,3,3,10.505156028368797,0.2914872779948829,0.0824939535615836,235,1.0
0,1,R&D,3,Medical,1194,3,SalesRep,39040,22,10,3,10,1,9,1,4,3,2,4,6.905967035500231,0.3211922386093218,0.0590261903783675,241,0.0
1,2,Sales,2,LifeSci,1195,2,LabTech,167990,14,12,2,6,0,1,2,3,3,2,3,7.208894824311491,0.299125648178313,0.0769014787750323,234,0.0085470085470085
0,1,R&D,4,LifeSci,1196,1,HealthRep,29500,14,8,1,6,0,0,2,3,2,2,3,6.277285137701804,0.2930600609392517,0.0681670447361309,234,0.0
0,1,Sales,3,LifeSci,1197,1,LabTech,36290,16,8,2,5,0,1,4,3,3,4,3,6.076578117418728,0.2905303142707839,0.0472494875016614,229,0.0
0,1,Sales,4,LifeSci,1198,1,Scientist,93620,11,8,6,2,2,2,3,3,3,3,3,6.211907956685499,0.2929922219486295,0.0770381274252561,236,0.0
0,2,Sales,2,LifeSci,1199,2,MfgDir,32290,25,10,2,10,0,2,3,3,4,2,4,8.430802336671436,0.3212946983666855,0.0667032576964555,233,0.9141630901287554
0,1,R&D,4,LifeSci,1200,1,Manager,35780,14,20,2,5,0,2,3,3,3,3,3,7.484193853427897,0.3151878910299996,0.087544311672662,235,0.0595744680851063
0,1,HR,1,LifeSci,1201,2,Scientist,79880,18,4,3,4,1,1,3,4,3,3,3,6.89609943977591,0.320343046826115,0.0552895000874696,238,0.0
0,1,R&D,3,Medical,1202,3,SalesExec,42840,11,10,5,4,0,3,4,2,3,2,3,9.817854683195591,0.2596198442280288,0.0567853633292532,242,1.0
0,1,R&D,3,Medical,1203,2,SalesRep,75530,19,5,3,5,0,4,4,1,1,3,3,6.08396349862259,0.2744578294663584,0.078442941152137,242,0.0
1,1,R&D,3,Medical,1204,1,Scientist,173280,15,20,1,3,2,0,4,1,3,3,3,9.616168503213958,0.2953863491744619,0.0693879812420975,242,1.0
0,1,Sales,3,Medical,1205,2,SalesExec,197010,11,21,3,20,9,6,2,4,2,4,3,7.508998817966902,0.2978876559499271,0.0562711660308238,235,0.0468085106382978
0,0,R&D,4,LifeSci,1206,4,SalesExec,147320,12,10,3,9,1,7,2,1,3,3,3,7.308546099290781,0.2924810906585913,0.064785634690775,235,0.0127659574468085
0,1,R&D,4,Medical,1207,2,Manager,92780,20,5,3,4,0,0,4,3,3,3,4,7.500675267317527,0.3079968820971641,0.0622415068379517,239,0.0543933054393305
0,2,R&D,1,Tech,1208,1,SalesExec,13590,12,17,2,5,0,3,3,4,3,3,3,7.6941701388888895,0.3078544803794584,0.0548182176434189,240,0.1375
0,1,R&D,1,Medical,1209,1,Scientist,47790,14,9,3,7,1,7,4,1,3,3,3,6.046757297551789,0.3183793508450203,0.0597362417671199,236,0.0
0,1,R&D,2,Medical,1210,1,LabTech,164220,20,6,3,6,0,3,2,2,3,3,4,9.286569626394956,0.3067049145946867,0.0616303561370884,229,1.0
0,2,R&D,1,Medical,1211,3,HealthRep,29960,18,17,2,9,0,8,4,2,2,2,3,6.3958886534839925,0.2822661015802934,0.0568938640792769,236,0.0
0,1,Sales,3,Medical,1212,1,SalesExec,12610,14,6,6,4,1,2,2,3,4,3,3,6.460532508491024,0.3020906467844852,0.0413857053735305,229,0.0
1,1,R&D,2,LifeSci,1213,1,Scientist,20990,12,8,2,6,0,5,2,4,1,3,3,8.626512212643679,0.3027004852955322,0.1168657827386456,232,0.9913793103448276
0,2,Sales,4,LifeSci,1214,2,MfgDir,58100,21,10,2,10,1,7,3,2,3,3,4,6.713213276836158,0.2847644476071042,0.0604525157487234,236,0.0
1,1,R&D,3,LifeSci,1215,1,SalesExec,56470,19,7,2,0,0,0,4,3,3,3,3,8.521203703703703,0.3163079763642526,0.0632572310758053,246,0.959349593495935
0,2,R&D,2,Medical,1216,2,Scientist,34200,14,8,3,8,3,0,4,3,3,3,3,9.4826066572902,0.281430663800819,0.0814517474730272,237,1.0
0,1,Sales,4,Medical,1217,4,MfgDir,44000,17,6,3,2,2,2,1,2,3,2,3,6.404782250470809,0.315666621096819,0.0391814823561719,236,0.0
0,2,R&D,2,Medical,1218,2,Scientist,35000,16,8,2,7,3,6,4,4,2,2,3,7.276984805318139,0.3025850936832465,0.0449111038486426,234,0.0128205128205128
0,1,Sales,2,Marketing,1219,5,SalesRep,20660,12,12,3,1,0,0,3,1,2,3,3,10.035185979971388,0.2882898399296025,0.0702650868031041,233,1.0
0,1,R&D,4,Medical,1220,2,LabTech,171690,17,1,2,1,0,0,4,3,3,3,3,6.3894133241124935,0.3080986030808819,0.0706530017867338,241,0.0
0,2,Sales,4,LifeSci,1221,2,HealthRep,41620,15,10,1,9,1,8,4,3,3,3,3,7.997498856881573,0.3088920139535352,0.077296187086258,243,0.51440329218107
0,1,R&D,3,LifeSci,1222,1,SalesExec,92040,23,17,2,7,7,7,3,3,2,3,4,7.832184343434343,0.3085774905133288,0.0468413779899071,242,0.2809917355371901
0,1,HR,4,HR,1223,2,Manager,32940,11,6,2,5,0,3,1,2,3,3,3,7.498361581920903,0.3065927162049555,0.0679296857875052,236,0.059322033898305
0,1,Sales,4,LifeSci,1224,2,LabTech,21270,11,10,3,9,0,8,4,3,3,2,3,10.724693853427896,0.2872049180204805,0.0659823061167267,235,1.0
0,1,R&D,2,Medical,1225,2,LabTech,39750,15,5,3,5,4,3,3,3,2,3,3,6.313388399412628,0.2927692287710153,0.0480711832531968,227,0.0
0,1,R&D,3,Tech,1226,1,LabTech,107930,11,3,1,2,1,2,2,4,3,2,3,7.614092348927874,0.293648958384429,0.0753009690756458,228,0.1052631578947368
1,1,R&D,4,LifeSci,1227,5,ResearchDir,100960,13,6,2,4,0,3,3,3,3,3,3,10.483148148148146,0.3089218146546854,0.0611343025161272,234,1.0
0,1,R&D,2,LifeSci,1228,4,LabTech,36460,14,10,3,10,8,8,2,1,3,4,3,7.96732683982684,0.3290523549619633,0.0501928968788506,231,0.4588744588744589
0,1,HR,3,HR,1229,2,ResearchDir,74460,19,7,3,6,0,5,1,2,2,3,3,10.695990028490028,0.3160590833610581,0.0742485156838654,234,1.0
0,0,R&D,3,LifeSci,1230,3,SalesExec,108510,16,1,2,1,0,0,4,4,2,4,3,10.002944444444443,0.2901067783793841,0.0512009554542885,235,1.0
0,1,R&D,3,Medical,1231,2,Manager,21090,13,31,3,25,3,7,1,4,3,3,3,8.015872011251759,0.2964704775592687,0.0592783140911793,237,0.540084388185654
0,1,R&D,3,LifeSci,1232,1,MfgDir,37220,14,6,0,3,1,2,4,4,3,3,3,9.68517361111111,0.2961435238223547,0.0602355608609822,240,1.0
0,0,R&D,5,LifeSci,1233,3,Scientist,93800,16,5,2,4,1,3,1,3,2,2,3,6.907967535436671,0.3312361216976054,0.0834955004986165,243,0.0
1,1,R&D,3,LifeSci,1234,1,ResearchDir,54860,12,10,2,5,0,3,3,1,3,3,3,6.475342066957788,0.2733718952185144,0.0578657413148671,229,0.0
0,1,Sales,3,Marketing,1235,4,Scientist,27420,11,13,2,12,2,11,1,2,3,3,3,6.094871615312792,0.3089396306010865,0.0696635615060368,238,0.0
0,1,Sales,3,LifeSci,1236,2,MfgDir,137570,12,0,3,0,0,0,3,4,3,3,3,5.997355652595827,0.2955634901029195,0.0961757733874528,229,0.0
1,1,Sales,2,Marketing,1237,2,Scientist,84630,13,8,2,4,1,3,2,1,3,1,3,7.815063457854406,0.3164211551820923,0.0548696284826599,232,0.2887931034482758
0,1,Sales,1,LifeSci,1238,5,HR,31620,15,26,4,14,4,8,3,3,2,3,3,7.481158625730994,0.3105965138353875,0.0677671327838365,228,0.0482456140350877
1,2,R&D,3,Medical,1239,2,MfgDir,165980,13,10,2,10,6,7,2,1,3,3,3,9.495272967772966,0.329018213905299,0.0594836933081182,231,1.0
0,1,R&D,3,Tech,1240,2,LabTech,66510,20,10,5,9,4,2,3,2,3,2,4,6.892245179063361,0.2973230948443157,0.0589379775937851,242,0.0
0,1,R&D,1,LifeSci,1241,1,MfgDir,23450,15,24,0,22,5,17,1,4,3,3,3,7.101099585062241,0.2859251944411075,0.046354133032523,241,0.0
0,1,Sales,3,LifeSci,1242,1,Scientist,34200,13,22,3,2,2,1,2,1,2,1,3,8.009119565217391,0.2933738365724764,0.0680935844526468,230,0.5260869565217391
0,1,Sales,3,Medical,1243,1,MfgDir,43730,14,7,3,1,0,0,3,4,3,3,3,6.528365606270171,0.3045844483832294,0.0705744040252239,241,0.0
0,1,HR,3,LifeSci,1244,5,HealthRep,47590,21,9,2,4,1,3,4,4,4,3,4,8.532774319963115,0.2970167291983623,0.0506264534816876,241,0.95850622406639
0,1,R&D,4,Tech,1245,1,Scientist,53010,16,10,3,10,1,8,4,3,3,3,3,6.116035665294925,0.3123830747861736,0.0637381535907913,243,0.0
1,1,HR,4,Medical,1246,1,SalesExec,36730,14,19,3,1,0,0,4,4,4,3,3,6.523863745210727,0.3042107673147392,0.0554550080158331,232,0.0
1,1,HR,5,HR,1247,3,SalesExec,47680,11,6,2,2,2,0,2,4,2,2,3,9.67660063752277,0.2812870500996726,0.0695135369557544,244,1.0
0,1,Sales,5,Tech,1248,1,ResearchDir,12740,19,6,3,5,1,4,4,3,2,2,3,6.487590218423551,0.2843386592106928,0.0545963281798247,234,0.0
1,1,R&D,4,Medical,1249,1,ResearchDir,49000,11,3,3,3,0,2,1,3,3,2,3,8.919851394604482,0.2863838000694363,0.0592578435431914,243,1.0
0,1,Sales,4,Marketing,1250,3,MfgDir,104660,13,2,1,2,2,2,4,4,3,3,3,7.0866505968778695,0.3132742318216539,0.0867623734640202,242,0.0041322314049586
0,1,R&D,1,LifeSci,1251,4,SalesExec,170070,12,6,2,1,0,0,2,1,4,2,3,9.078667874396135,0.293064397352108,0.067338000165416,230,1.0
0,2,Sales,2,Marketing,1252,4,HR,29090,11,10,2,5,1,3,3,1,3,2,3,6.55703314659197,0.2976581927555559,0.0768766841536203,238,0.0
0,1,R&D,1,Medical,1253,1,Scientist,57650,14,1,2,1,0,0,3,4,3,3,3,6.188770339377033,0.2960335437623875,0.0645359840801476,239,0.0
0,1,Sales,2,Marketing,1254,3,Scientist,45990,15,1,3,1,0,0,4,1,3,2,3,7.619807132459972,0.3197119719462504,0.0889424998760349,229,0.1048034934497816
1,1,Sales,3,Marketing,1255,2,Manager,24040,12,1,6,1,0,1,1,3,2,3,3,7.6933150434385,0.2923361413154628,0.0809843220335875,243,0.1687242798353909
0,2,Sales,3,LifeSci,1256,4,HealthRep,31720,20,9,1,9,1,7,4,3,3,3,4,6.842362854486285,0.2991451761927563,0.0511851620293778,239,0.0
0,2,R&D,4,Medical,1257,1,Scientist,20330,14,12,3,12,3,7,3,4,3,1,3,6.816597525473072,0.2869162428257598,0.0657593938746034,229,0.0
1,1,Sales,4,Marketing,1258,2,SalesExec,102090,13,23,2,22,15,8,2,3,3,3,3,5.962092430858807,0.3169532261851851,0.0832752124126327,229,0.0
0,0,R&D,2,Tech,1259,1,Scientist,86200,13,10,2,9,8,7,2,3,3,2,3,7.820035612535612,0.3016650431434358,0.0673707531426517,234,0.2478632478632478
0,1,R&D,3,LifeSci,1260,3,SalesExec,20640,16,8,3,1,0,0,2,2,3,2,3,6.10239417989418,0.2986239613436555,0.0740645787734429,231,0.0
0,2,R&D,3,Tech,1261,3,SalesExec,40350,14,14,2,9,0,8,1,4,3,3,3,9.31843010018215,0.3229520559883048,0.0630793156802039,244,1.0
0,1,R&D,4,Medical,1262,3,Scientist,38380,16,1,2,1,0,1,4,4,3,3,3,6.909693236714976,0.3117989659574407,0.0597848609134625,230,0.0
1,1,R&D,4,Tech,1263,1,SalesExec,45910,16,23,6,1,0,0,1,3,3,1,3,9.29572198275862,0.2966609973596795,0.0408307817014263,232,1.0
1,1,R&D,1,Medical,1264,1,SalesExec,25610,22,2,3,2,2,2,3,3,2,3,4,10.683428672316383,0.2724447570654768,0.0609177533367381,236,1.0
0,1,R&D,1,Medical,1265,3,Scientist,15630,12,9,3,4,1,3,2,1,2,3,3,9.386280345471524,0.3310268511697953,0.0660484165625885,238,1.0
0,0,R&D,4,Tech,1266,3,MfgDir,48980,15,10,2,4,2,3,3,1,3,3,3,9.50929442100328,0.3032764497301037,0.0454885985529313,237,1.0
0,1,R&D,4,LifeSci,1267,3,SalesExec,47890,20,5,2,2,0,0,3,4,2,3,4,10.19942254495159,0.2927740515951625,0.0846706120324441,241,1.0
0,2,Sales,4,LifeSci,1268,1,HR,31800,14,15,2,15,8,12,1,4,3,3,3,8.207739229024943,0.2943518114769525,0.0571059100858989,245,0.7591836734693878
0,2,R&D,3,Medical,1269,3,MfgDir,65490,20,9,3,9,1,8,2,1,2,3,4,6.473378831417623,0.2985476720289403,0.0898381978791568,232,0.0
0,1,HR,2,LifeSci,1270,1,LabTech,63880,13,4,6,2,2,2,3,1,3,2,3,8.788953266571292,0.2922022082781411,0.0927189849295723,233,1.0
0,1,Sales,2,LifeSci,1271,2,Scientist,112440,12,10,3,7,1,7,4,4,2,3,3,6.096067129629629,0.3104186595075346,0.0675062898504294,240,0.0
0,1,Sales,3,Marketing,1272,4,HR,160320,13,7,2,7,0,7,1,3,4,3,3,7.422623456790123,0.3175849769201367,0.056723224377979,234,0.0256410256410256
0,1,R&D,3,Other,1273,2,SalesExec,23620,11,9,2,9,7,8,1,4,3,3,3,8.10862809315866,0.2773053348001306,0.0567106101048973,229,0.6244541484716157
0,2,R&D,3,Medical,1274,2,MfgDir,163280,17,10,2,10,9,9,4,4,3,3,3,6.241581196581197,0.3000466932823226,0.0674057194620178,234,0.0
0,1,Sales,4,Marketing,1275,4,Scientist,83760,14,29,2,27,13,8,2,3,2,3,3,9.53116809116809,0.295581109079727,0.082647705061119,234,1.0
0,1,R&D,3,Tech,1276,1,LabTech,166060,11,28,6,21,7,9,1,1,2,3,3,6.916518912529551,0.3114564662227824,0.0823694267449312,235,0.0
0,1,Sales,2,Marketing,1277,2,SalesExec,86060,14,17,3,17,12,8,3,3,3,3,3,6.004865112025605,0.3100407059674941,0.0649516759146921,243,0.0
0,1,R&D,3,Medical,1278,3,Scientist,22720,17,21,2,5,0,2,4,3,3,3,3,8.11400137741047,0.2814262313294254,0.0714243336984363,242,0.628099173553719
0,2,R&D,3,LifeSci,1279,2,LabTech,20180,13,6,5,6,0,3,2,2,3,3,3,7.215137053352913,0.298289047205212,0.0617952359988366,227,0.0088105726872246
0,1,R&D,2,Medical,1280,1,SalesExec,70830,12,25,5,1,0,0,2,1,3,3,3,6.807199074074074,0.2748805007899195,0.0480830854610774,240,0.0
0,2,HR,3,Other,1281,2,SalesRep,40840,13,5,3,3,1,2,2,1,2,3,3,6.101339326878746,0.3012412044972815,0.0862959427981721,241,0.0
1,1,Sales,2,LifeSci,1282,4,LabTech,144110,18,2,2,1,0,0,4,3,2,4,3,8.892940100594421,0.3024149418097981,0.0629148656867647,243,0.9958847736625516
0,2,R&D,4,LifeSci,1283,3,Scientist,23080,19,20,4,4,1,3,1,3,2,2,3,6.789967391304348,0.2879960285040494,0.0752447002046202,230,0.0
0,1,R&D,4,LifeSci,1284,1,SalesRep,48410,11,6,3,5,0,4,3,2,3,3,3,7.827854284369115,0.3117630070152056,0.0554001470423022,236,0.3050847457627119
0,1,R&D,2,Medical,1285,3,SalesExec,42850,21,1,2,1,1,0,3,2,3,1,4,6.300332125603865,0.2802329418719676,0.0479619307291154,230,0.0
0,1,Sales,4,LifeSci,1286,2,MfgDir,97150,15,10,1,10,0,9,2,2,3,2,3,7.522589903181189,0.3034429729713225,0.0674126950702431,241,0.0414937759336099
0,1,R&D,3,LifeSci,1287,2,SalesRep,43200,17,5,2,1,0,0,2,4,3,3,3,7.17987077294686,0.3141984263496437,0.1004824286352183,230,0.0043478260869565
0,1,R&D,3,Medical,1288,2,ResearchDir,21320,18,11,3,11,1,8,3,4,3,3,3,6.095544077134988,0.3084376802003217,0.0681568308001746,242,0.0
0,1,R&D,4,Medical,1289,2,HealthRep,101240,14,16,2,15,2,8,3,1,3,4,3,6.019582156308851,0.2909349591320276,0.0678208585645237,236,0.0
0,1,HR,3,HR,1290,1,SalesExec,54730,13,17,3,0,0,0,4,1,4,1,3,8.896670197740113,0.2965689939365219,0.0823915557827482,236,1.0
0,1,R&D,3,LifeSci,1291,3,SalesExec,52070,17,16,3,5,0,2,1,3,4,3,3,6.597208616780046,0.3106415001857459,0.0713335158557646,245,0.0
0,1,R&D,3,Medical,1292,3,Manager,164370,15,16,0,4,0,2,2,2,3,3,3,10.26998132586368,0.2830086198365196,0.0610865318945409,238,1.0
0,1,Sales,3,LifeSci,1293,4,HR,22960,18,10,2,10,3,0,4,4,2,3,3,9.195694444444442,0.3027746444627941,0.0695296521913398,234,1.0
0,1,R&D,4,LifeSci,1294,3,HR,40690,13,6,5,6,0,4,2,3,3,3,3,7.9035895593869725,0.2886832114400538,0.0436371587212989,232,0.3663793103448275
0,1,R&D,3,LifeSci,1295,2,LabTech,74410,12,24,4,1,1,0,1,4,3,3,3,6.709723389355742,0.3058537143277747,0.05840436718871,238,0.0
0,0,Sales,1,Marketing,1296,2,LabTech,24300,13,17,2,13,1,9,2,4,3,4,3,8.811399853801168,0.2895030210305522,0.0653436363195005,228,0.9956140350877192
0,1,R&D,2,Medical,1297,1,Scientist,58780,14,5,1,5,1,3,1,2,3,3,3,8.008844123048668,0.3199734473215381,0.0620311213429044,242,0.5537190082644629
0,1,HR,1,Medical,1298,2,SalesExec,26440,11,37,2,6,0,2,4,4,2,3,3,6.312178423236514,0.2704528797445741,0.0878980095508066,241,0.0
0,1,R&D,3,Medical,1299,2,LabTech,64390,22,3,2,0,0,0,3,1,3,3,4,6.405738719068413,0.3084934450249253,0.0753809019452298,229,0.0
0,1,R&D,4,LifeSci,1300,5,MfgDir,24510,17,10,2,4,0,3,4,4,3,2,3,6.759082633053223,0.3026095214471391,0.0695905120918418,238,0.0
0,1,Sales,2,Tech,1301,1,SalesRep,63920,21,11,2,11,10,8,3,4,3,4,4,7.617610882487426,0.3115522268161915,0.0649202988350317,243,0.1234567901234567
1,1,Sales,2,Medical,1302,2,Scientist,97140,22,9,0,9,4,7,3,4,3,3,4,6.197463269054178,0.2944602900347376,0.0649128375192069,242,0.0
0,2,R&D,3,Medical,1303,1,HealthRep,60770,16,22,2,22,11,11,3,2,2,2,3,7.404682367149758,0.2955220810735622,0.0657449222228484,230,0.0260869565217391
0,1,R&D,4,LifeSci,1304,5,SalesRep,24500,12,11,2,10,1,0,3,4,1,3,3,10.087117467043315,0.2882919463573839,0.0532141038460449,236,1.0
0,1,R&D,3,LifeSci,1305,1,MfgDir,92500,12,11,0,11,2,7,3,2,2,3,3,8.071362994350283,0.3169168643451167,0.0493674572585691,236,0.5805084745762712
0,2,R&D,1,Medical,1306,1,LabTech,20740,15,21,3,10,9,5,3,1,2,3,3,9.020947504708095,0.2985939024847114,0.0882049205400966,236,1.0
0,1,Sales,3,Marketing,1307,1,Scientist,101690,14,12,6,11,5,7,2,3,3,2,3,7.310940525587829,0.281702613122841,0.0559320487734284,241,0.0124481327800829
0,1,R&D,1,Medical,1308,1,LabTech,48550,25,16,2,4,0,3,1,3,1,2,4,7.585544029506686,0.2867362930810971,0.0479237098266087,241,0.0580912863070539
0,1,Sales,2,Marketing,1309,2,Scientist,40870,20,4,1,3,0,2,1,3,2,3,4,7.795473995271868,0.2831384626890208,0.0554678927286017,235,0.2425531914893617
0,0,Sales,4,Medical,1310,2,LabTech,23670,13,5,2,5,0,4,2,3,4,2,3,5.990938934802571,0.269158223628986,0.0780684539646586,242,0.0
0,1,R&D,4,LifeSci,1311,2,SalesExec,29720,14,38,2,37,1,8,4,3,2,4,3,7.07940355940356,0.2983510501061798,0.069478945924162,231,0.0
0,0,R&D,2,Medical,1312,1,Scientist,195860,16,17,3,3,1,2,2,2,4,2,3,6.732844078646548,0.3010446296104829,0.0818320816430631,243,0.0
1,1,HR,3,HR,1313,2,HealthRep,54840,17,7,4,3,0,2,3,1,3,3,3,10.147261583445792,0.2904709401917973,0.0597328226145568,247,1.0
0,1,HR,2,HR,1314,1,SalesRep,20610,15,1,2,1,0,0,4,1,3,2,3,7.960068850902183,0.2949576968420728,0.0642921813984593,234,0.4786324786324786
1,2,Sales,4,LifeSci,1315,2,HealthRep,99240,22,1,3,1,1,0,4,4,3,3,4,10.712137533875335,0.3081225813073996,0.0855826938029286,246,1.0
0,1,R&D,4,Other,1316,4,LabTech,41980,22,16,2,16,2,10,1,3,3,2,4,7.623057899671824,0.3100017613040936,0.0656257459138466,237,0.1054852320675105
0,0,Sales,2,LifeSci,1317,1,Scientist,68150,20,17,3,1,0,0,3,4,4,3,4,7.783722943722943,0.2848023061395535,0.0740684220311445,231,0.2164502164502164
0,0,R&D,2,LifeSci,1318,2,SalesExec,47230,14,30,0,3,2,2,3,4,3,3,3,7.212025166191833,0.3139576343620308,0.0484324585391483,234,0.0042735042735042
0,2,R&D,4,Medical,1319,4,Scientist,61420,13,28,3,8,0,7,1,2,2,2,3,9.58414878397711,0.3050177466340912,0.0676456337448126,233,1.0
1,1,Sales,1,Marketing,1320,2,ResearchDir,82370,13,6,6,6,0,3,3,3,3,2,3,8.510076071922544,0.3068971630278571,0.0878562474252033,241,0.941908713692946
0,1,R&D,3,Tech,1321,1,LabTech,88530,22,2,3,2,2,1,4,4,3,3,4,7.701500691562932,0.3028612970725006,0.0733858089173343,241,0.1618257261410788
0,1,R&D,1,LifeSci,1322,1,SalesRep,193310,12,1,2,0,0,0,2,4,3,3,3,6.262097107438016,0.3189430054744071,0.0662968037000616,242,0.0
0,2,R&D,3,LifeSci,1323,1,SalesExec,20730,14,23,4,13,12,8,1,1,2,3,3,7.4895734542073455,0.3189420558511612,0.072804386152909,239,0.0543933054393305
1,2,HR,4,LifeSci,1324,5,SalesExec,55620,15,9,3,9,0,6,1,3,3,3,3,8.21845588235294,0.2898193281451431,0.0558480787902452,238,0.8109243697478992
0,0,R&D,3,LifeSci,1325,1,LabTech,196130,17,23,5,5,4,4,4,4,3,3,3,8.143079710144928,0.2896353202677232,0.0693400647679343,230,0.6434782608695652
0,1,R&D,1,LifeSci,1326,2,LabTech,34070,13,6,4,5,1,2,2,3,3,3,3,6.488012371615313,0.2956277292476438,0.0646516258569458,238,0.0
0,1,Sales,3,Marketing,1327,2,SalesRep,50630,12,12,2,1,0,0,3,2,3,3,3,5.99990506329114,0.3211923772784712,0.0802254238036708,237,0.0
0,1,Sales,1,Tech,1328,1,LabTech,46390,12,12,3,5,1,3,3,4,3,3,3,6.221693007662837,0.3169266883021603,0.0552308018593711,232,0.0
0,1,Sales,2,Medical,1329,2,HealthRep,48760,21,14,3,11,5,8,3,1,3,3,4,7.855724789915967,0.2747416912428096,0.0658571312163517,238,0.2689075630252101
0,2,HR,3,Medical,1330,1,Scientist,26900,11,10,1,9,2,8,2,4,3,3,3,7.984710550887021,0.2837842821095096,0.0572890572919465,238,0.4873949579831932
0,1,R&D,3,Medical,1331,2,MfgDir,175670,13,7,6,1,0,0,1,4,3,3,3,7.499870448179271,0.2973891658162824,0.0619407615890435,238,0.0336134453781512
0,2,R&D,4,LifeSci,1332,1,SalesExec,24080,12,25,3,25,4,12,3,4,4,3,3,8.702949172576831,0.3215140744958075,0.0948251928658012,235,0.9872340425531916
0,2,R&D,3,LifeSci,1333,3,HealthRep,28140,24,10,2,10,0,9,1,3,2,3,4,7.91181216931217,0.2895345544008729,0.0618838015134961,231,0.3852813852813853
0,0,Sales,3,LifeSci,1334,2,SalesExec,112450,21,8,3,7,0,7,3,2,4,3,4,6.7085448102423415,0.2831287253417242,0.0443304994740206,243,0.0
1,1,R&D,3,LifeSci,1335,2,LabTech,33120,19,7,1,5,4,3,2,2,3,1,3,9.013333333333334,0.2974145017803852,0.0755498912924932,232,1.0
0,1,R&D,2,Other,1336,2,SalesRep,190490,14,23,2,20,15,15,1,3,3,3,3,6.686394675925926,0.2985945374487848,0.0759837628323863,240,0.0
1,1,R&D,4,Tech,1337,3,SalesExec,21410,20,12,2,7,7,7,2,3,2,3,4,8.39816762041011,0.2834461651774293,0.0877548883873081,233,0.9098712446351932
0,1,Sales,3,Medical,1338,2,Manager,57690,19,5,4,5,4,3,3,2,2,2,3,7.685123587570622,0.2850221238307475,0.0713966433096196,236,0.1144067796610169
1,1,Sales,2,Medical,1339,1,Scientist,43850,13,40,2,40,15,6,4,4,2,2,3,7.548068613485281,0.2944230983092232,0.0743628732850718,234,0.0555555555555555
1,1,R&D,2,LifeSci,1340,1,Manager,53320,23,0,2,0,0,0,4,3,2,3,4,9.363881915388191,0.3150832938369133,0.0609036193492928,239,1.0
0,1,Sales,4,Tech,1341,1,SalesExec,46630,13,3,1,2,2,1,3,4,3,3,3,6.379811676082863,0.299589734314162,0.0535426728411213,236,0.0
0,1,R&D,3,LifeSci,1342,1,SalesExec,47240,11,16,3,15,5,11,3,1,2,2,3,7.194425925925926,0.2834321101858827,0.0556864115222266,240,0.0
0,2,Sales,2,LifeSci,1343,1,SalesExec,32110,13,18,2,3,1,2,2,3,3,4,3,7.978614703065134,0.2951487516170069,0.0538911999757427,232,0.4784482758620689
0,2,R&D,4,LifeSci,1344,2,SalesExec,53770,14,16,3,2,2,1,3,4,3,4,3,7.080387029288703,0.3039513417334477,0.0543789614599527,239,0.00418410041841
1,1,R&D,1,Medical,1345,2,SalesExec,40660,22,4,2,2,2,2,2,3,3,2,4,8.406022675736962,0.2862693610929797,0.0519996438397637,245,0.9387755102040816
0,1,R&D,2,Other,1346,1,MfgDir,52080,11,12,2,9,0,7,3,3,3,1,3,8.118852498786996,0.3022472741215715,0.0555319184304637,229,0.6157205240174672
0,1,R&D,4,LifeSci,1347,2,SalesExec,48770,13,8,5,8,5,7,3,3,3,4,3,7.950108543417367,0.3098278984306951,0.0436048421861467,238,0.4495798319327731
0,1,HR,1,HR,1348,2,Scientist,31170,21,7,2,3,0,1,2,2,3,4,4,6.7990124764595095,0.3061653190922945,0.0498858213248711,236,0.0
1,2,R&D,3,LifeSci,1349,1,Manager,15690,11,18,2,4,0,3,1,4,3,4,3,7.189976851851852,0.3091432293301609,0.0651464511864674,240,0.0083333333333333
0,1,R&D,3,LifeSci,1350,1,Scientist,196580,13,17,3,15,5,9,4,3,4,4,3,7.877014739229025,0.3061535723097601,0.0682390073408931,245,0.3224489795918367
0,1,Sales,1,Medical,1351,3,Scientist,30690,14,6,3,2,2,2,1,3,3,2,3,7.793299199623353,0.3083765721798359,0.0945087252718378,236,0.2372881355932203
0,1,R&D,1,Medical,1352,2,LabTech,104350,11,12,5,11,4,7,3,4,1,3,3,9.995206830206827,0.2811980732351284,0.0949466964037439,231,1.0
